Title,AlbumName,Record Label,Performer,Track.number,Song.duration,Composer,Year,Genre,Styles,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,duration_ms,popularity,shake.the.audience,romantic,obscene,family.spiritual,sadness
You Don't Own Me  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,2,2:30,John Madara / Dave White Tricker,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.788,0.449,0.469,0,0.554,-9.631,0.0409,100.644,0.625,148173,47,0.000907441,0.001283697,0.000666223,0.001144165,0.000956938
When the Lovelight Starts Shining Through His Eyes  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,4,3:07,Lamont Dozier / Brian Holland / Eddie Holland,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035776426,0.001814882,0.055269014,0.001547988,0.027392832
My Colouring Book  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,5,3:04,Fred Ebb / John Kander,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.9,0.27,0.144,2.43E-05,0.109,-16.226,0.0334,95.234,0.151,181200,20,0.001697793,0.00131579,0.003289474,0.043766327,0.00075188
Mockingbird  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,6,2:34,Charles Foxx / Inez Foxx,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.819,0.694,0.451,0,0.174,-11.555,0.0415,124.442,0.704,151333,13,0.003759399,0.053386264,0.002631579,0.001253133,0.000666223
Twenty-Four Hours From Tulsa  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,7,3:07,Burt Bacharach / Hal David,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.549,0.537,0.417,0,0.127,-10.874,0.0389,76.363,0.789,184600,26,0.001119821,0.001052632,0.077894806,0.106422346,0.000626566
Nothing  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,8,2:30,Frank Augustus / Bob Elgin / Calvin Lewis,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.384,0.665,0.741,0.000296,0.145,-8.505,0.0477,78.846,0.943,146960,10,0.001031992,0.00131579,0.001169591,0.002392345,0.003289474
Anyone Who Had a Heart  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,9,3:11,Burt Bacharach / Hal David,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.697,0.507,0.338,2.04E-06,0.156,-11.831,0.0397,158.651,0.548,188573,32,0.000923361,0.000730994,0.001697793,0.001253133,0.002631579
Will You Love Me Tomorrow?  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,10,2:41,Gerry Goffin / Carole King,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003095975,0.001052632,0.003759399,0.035766501,0.000907441
Wishin' and Hopin'   ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,11,2:57,Burt Bacharach / Hal David,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.24,0.683,0.332,0,0.165,-11.425,0.0404,108.086,0.708,173933,49,0.257208781,0.000956938,0.001119821,0.00228833,0.001169591
Don't You Know ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,12,2:53,Ray Charles,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.0632,0.437,0.73,0,0.118,-10.61,0.0619,80.628,0.816,116373,0,0.002392345,0.001814882,0.327553344,0.001283697,0.001697793
I Only Want to Be With You  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,13,2:43,Mike Hawker / Ivor Raymonde,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.022,0.645,0.556,0,0.158,-10.592,0.0291,129.6,0.912,159840,22,0.232835857,0.002024292,0.000923361,0.03413982,0.003759399
He's Got Something  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,14,2:51,Kenny Lynch / Ian Samwell,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.676,0.677,0.697,5.27E-05,0.282,-9.482,0.045,120.568,0.745,167933,9,0.360803549,0.000877193,0.111357126,0.001315789,0.001119821
Every Day I Have to Cry ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,15,2:31,Arthur Alexander,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.363,0.737,0.652,0,0.22,-9.337,0.0391,129.318,0.962,148093,15,0.002105263,0.036606625,0.178954542,0.001644737,0.030921184
All Cried Out  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,17,3:05,Buddy Kaye / Philip Springer,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.433,0.579,0.338,0,0.197,-12.199,0.0286,98.703,0.632,182733,19,0.003508772,0.000797448,0.002392345,0.001052632,0.000923361
I Wish I'd Never Loved You  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,18,3:41,Mike Hawker / Ivor Raymonde,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.432,0.266,0.478,0,0.335,-10.424,0.0408,201.268,0.728,217893,9,0.000907441,0.000674764,0.001949318,0.104297198,0.003095975
Once Upon a Time ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,19,1:58,Dusty Springfield,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.0308,0.558,0.611,1.32E-06,0.155,-9.579,0.028,115.019,0.837,114973,8,0.242126771,0.165544944,0.002923977,0.124752447,0.001754386
Summer Is Over  ,A Girl Called Dusty,Def Jam / Island / Mercury / Universal / Virgin EMI,Dusty Springfield,20,3:47,Tom Springfield / Clive Westlake,1964,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Girl Groups, Pop-Soul, Soul, AM Pop, Early Pop/Rock",0.31,0.469,0.554,0,0.07,-9.468,0.0273,95.711,0.394,224293,33,0.039294133,0.00228833,0.484942126,0.001052632,0.002392344
Won't Be Long ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",1,3:22,J. Leslie McFarland,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.188,0.584,0.833,0,0.355,-7.552,0.0376,92.948,0.962,202933,9,0.00093985,0.00093985,0.003508772,0.020497777,0.069453227
"Oh No, Not My Baby  ",Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",2,2:52,Gerry Goffin / Carole King,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001547988,0.000892061,0.021683931,0.001814882,0.002923977
Long After Tonight Is All Over  ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",3,2:37,Burt Bacharach / Hal David,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001096491,0.001031992,0.000785546,0.002024292,0.002105263
La Bamba ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",4,2:36,Traditional,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.305,0.599,0.729,0.0191,0.836,-6.579,0.0509,89.103,0.744,153960,8,0.001119821,0.00122399,0.000974659,0.000877193,0.003508772
Who Can I Turn To (When Nobody Needs Me)  ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",5,3:27,Leslie Bricusse / Anthony Newley,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001547988,0.00122399,0.00093985,0.075789026,0.000907441
Doodlin'  ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",6,2:48,Jon Hendricks / Horace Silver,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.529,0.65,0.793,0,0.118,-6.468,0.0347,107.892,0.889,166394,23,0.00074129,0.000649773,0.001547988,0.000797448,0.000785546
If It Don't Work Out ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",7,2:48,Rod Argent,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.737,0.506,0.564,2.90E-06,0.141,-8.648,0.0304,139.231,0.502,153640,11,0.002024292,0.002923977,0.001096491,0.000674764,0.000974659
That's How Heartaches Are Made  ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",8,2:49,Bill Halley / Ben Raleigh,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.415,0.448,0.489,1.70E-06,0.527,-7.577,0.0254,95.361,0.562,163760,7,0.000809717,0.001385042,0.313993523,0.002105263,0.00093985
It Was Easier to Hurt Him  ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",9,2:46,Jerry Ragovoy / Bert Russell,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.6,0.468,0.6,0.000468,0.375,-9.105,0.0262,93.886,0.66,162533,6,0.000974659,0.000809717,0.001547988,0.00228833,0.055837018
I've Been Wrong Before ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",10,2:24,Randy Newman,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.884,0.442,0.296,0.000641,0.126,-11.966,0.0261,77.881,0.255,141440,7,0.001196172,0.001119821,0.23396089,0.019605626,0.001096491
I Can't Hear You No More  ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",11,2:31,Gerry Goffin / Carole King,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000848896,0.000720981,0.002024292,0.000892061,0.001119821
I Had a Talk with My Man  ,Ev'rything's Coming Up Dusty,Beat Goes On,"Dusty Springfield                                            
                                        
                                                                                    
                                                feat: Augmented Echoes",12,2:56,Leonard Caston / Pastor Billy Davis,1965,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061282432,0.001144165,0.000809717,0.088746369,0.049421931
Bring Him Back  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,1,2:15,Doc Pomus / Mort Shuman,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.269,0.463,0.693,0.00223,0.159,-7.738,0.0335,159.466,0.844,133400,9,0.003508772,0.000604961,0.112455916,0.153157165,0.040327105
Don't Let Me Lose This Dream  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,2,2:26,Aretha Franklin / Ted White,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.508,0.614,0.564,0,0.107,-9.527,0.0368,129.449,0.64,144240,12,0.001503759,0.000892061,0.001196172,0.00122399,0.074369864
I Can't Wait Until I See My Baby's Face  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,3,2:41,Jerry Ragovoy / Chip Taylor,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.526,0.539,0.542,4.17E-06,0.215,-8.242,0.0338,112.23,0.784,158973,29,0.004048583,0.003289474,0.049147272,0.000649773,0.096983632
Take Me for a Little While ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,4,2:24,Trade Martin,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.475,0.439,0.684,2.35E-06,0.225,-7.902,0.0599,119.045,0.326,141640,11,0.001594896,0.001754386,0.498613987,0.002923977,0.000974659
Chained to a Memory  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,5,2:37,Richard Ahlert / Kay Rogers,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.602,0.488,0.41,0,0.268,-11.514,0.0313,86.781,0.454,155240,9,0.110103588,0.001594897,0.003508772,0.001385042,0.030537508
(They Long to Be) Close to You  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,7,2:28,Burt Bacharach / Hal David,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.614,0.314,0.561,2.42E-06,0.635,-10.071,0.0316,92.204,0.412,145307,25,0.001012146,0.000835422,0.001503759,0.000809717,0.09778624
Welcome Home ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,8,2:41,Chip Taylor,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.856,0.446,0.305,0,0.193,-10.978,0.0315,113.431,0.554,148400,1,0.000974659,0.000956938,0.004048583,0.001119821,0.001119821
Come Back to Me  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,9,2:06,Burton Lane / Alan Jay Lerner,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.0146,0.435,0.566,0,0.201,-6.26,0.0286,141.791,0.56,165067,2,0.000892061,0.195086756,0.255989658,0.000720981,0.003508772
If You Go Away  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,10,3:52,Jacques Brel / Rod McKuen,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.901,0.256,0.187,0,0.204,-13.312,0.0373,171.323,0.21,230067,46,0.115489625,0.00075188,0.001754386,0.001144165,0.027015533
Broken Blossoms  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,11,2:43,Tom Springfield / Traditional,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.759,0.443,0.301,9.78E-06,0.138,-14.667,0.0291,111.293,0.677,160773,10,0.237031902,0.183962462,0.270307095,0.069169218,0.004048583
Where Am I Going?  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,12,3:41,Cy Coleman / Dorothy Fields,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.576,0.223,0.554,0,0.111,-7.319,0.0403,207.645,0.57,219240,10,0.00122399,0.026859979,0.421522418,0.000892061,0.001594896
I've Got a Good Thing  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,13,2:53,Jerry Ragovoy / Mort Shuman,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.676,0.682,0.532,0.000151,0.412,-11.784,0.0297,129.639,0.878,170707,7,0.000822368,0.144523679,0.306966304,0.003289474,0.123500965
Don't Forget About Me  ,Where Am I Going?,Def Jam / Island / Philips / Universal / Virgin EMI,Dusty Springfield,14,2:47,Gerry Goffin / Carole King,1967,"Pop/Rock, R&B","Blue-Eyed Soul, British Invasion, Pop-Soul, Soul, AM Pop",0.586,0.561,0.541,1.33E-06,0.122,-10.249,0.0309,128.049,0.533,167733,14,0.031503446,0.159884608,0.354789212,0.001754386,0.001012146
Heaven Is in Your Mind  ,Mr. Fantasy,Island,Traffic,1,4:16,Jim Capaldi / Steve Winwood / Chris Wood,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.12,0.66,0.685,0.00867,0.585,-11.961,0.0443,90.069,0.76,258827,24,0.000641849,0.172843755,0.344447262,0.044402406,0.095193393
Berkshire Poppies  ,Mr. Fantasy,Island,Traffic,2,2:55,Jim Capaldi / Steve Winwood / Chris Wood,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.364,0.512,0.436,0,0.325,-11.299,0.313,149.423,0.707,177160,10,0.000720981,0.08705795,0.00122399,0.000835422,0.000892061
House for Everyone ,Mr. Fantasy,Island,Traffic,3,2:05,Dave Mason,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.583,0.565,0.549,0,0.236,-13.023,0.0618,121.97,0.769,123160,15,0.000674764,0.001697793,0.079113244,0.040967528,0.032115662
"No Face, No Name, No Number  ",Mr. Fantasy,Island,Traffic,4,3:35,Jim Capaldi / Steve Winwood,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.811,0.287,0.218,4.43E-05,0.235,-17.097,0.0287,97.458,0.275,212840,19,0.001349528,0.003759399,0.241572622,0.00122399,0.001196172
Dear Mr. Fantasy  ,Mr. Fantasy,Island,Traffic,5,5:44,Jim Capaldi / Steve Winwood / Chris Wood,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.171,0.24,0.615,0.0125,0.0801,-14.117,0.0677,166.657,0.768,334000,59,0.000993049,0.001119821,0.061743941,0.00075188,0.209736297
Dealer  ,Mr. Fantasy,Island,Traffic,6,3:34,Jim Capaldi / Steve Winwood,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.216,0.402,0.536,0,0.102,-16.993,0.0653,134.689,0.22,191667,21,0.00131579,0.001031992,0.050324795,0.074364843,0.059328635
Utterly Simple ,Mr. Fantasy,Island,Traffic,7,3:16,Dave Mason,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.242,0.256,0.254,3.27E-05,0.0817,-14.842,0.0295,97.624,0.209,197827,13,0.002192983,0.047091366,0.000674764,0.013815447,0.000611995
Coloured Rain  ,Mr. Fantasy,Island,Traffic,8,2:43,Jim Capaldi / Steve Winwood / Chris Wood,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.157,0.387,0.561,0.000554,0.0634,-12.098,0.0286,92.447,0.225,162653,20,0.235588039,0.003095975,0.001349528,0.003289474,0.000641849
Hope I Never Find Me There ,Mr. Fantasy,Island,Traffic,9,2:12,Dave Mason,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.147,0.33,0.401,0.000145,0.332,-15.508,0.042,171.815,0.499,128507,12,0.359969554,0.001754386,0.219531207,0.102028393,0.028265066
Giving to You  ,Mr. Fantasy,Island,Traffic,10,4:20,Jim Capaldi / Dave Mason / Steve Winwood / Chris Wood,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",0.0195,0.442,0.705,0.0202,0.192,-14.621,0.0425,143.187,0.592,258333,11,0.041049637,0.002392344,0.00131579,0.000907441,0.000674764
Paper Sun  ,Mr. Fantasy,Island,Traffic,11,4:15,Jim Capaldi / Steve Winwood,1967,Pop/Rock,"Album Rock, Art Rock, British Psychedelia, Contemporary Pop/Rock, Folk-Rock, Prog-Rock, Psychedelic/Garage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001697793,0.001949318,0.390270526,0.024804004,0.075178737
